text,label,filename
"Attachment IT

SPECIFICATION CHANGE PROPOSAL

BRAND ELI CUTTER KS
Bomestic __X Export

SPECIFICATION CHANCE NUMBER 84-79

Military Contract _~

‘Tie OF SPECIFICATION GHANGE (Check all that apply)

Packaging, Temporary
Cigarette Design, Trial

Tar Adjustment <1 mg

New Product

Equivalent Additive

Equivalent Filter/Paper/Tipping

Packaging, Permanent
Cigarette Design, Permanent
Tar Adjustment > 1 mg
Discontinue Product —
Equivalent Packaging Material
Processing

Description: ELI CUTTER KS, for test market, using AMELIA”

‘Cost Summary ~

Biend (XLF-6800).

REQUESTED IMPLEMENTATION DATE _ 9/17/84

‘COST_SUNARY
Obsolete Material Cost
Special Equipment/Naterial Cost
Est, Annual Product Cost Change

‘APIAGINENIS (Gheck if Included)
Rationale

Product Specification List =
Packaging Art Stat.

Processing Detail

Taitial Production Requirenent

Cost Analysis
‘Spec. Change Detail
Casing/Flavoring Formulae
Blend Formulae

Prepared By: D.M. Frank _ Date 19/10/84
ENDORSEMENTS Date
ga.
RDSE_— Product
RDSE ~ Process
ELT
Marketing
APPROVAL, Date
ga —_
President
10LIk

621626776

",form,0012178355.png
"SPECIAL EVENT INFORMATION SHEET

GENERAL INFORMATION:

EVENT NAME: — 0 Spring Festival

EVENT LOCATION: __42nd = 57th Street, Yew York, NY

EVENT DATES: ____June 3, 1995.

HOUR:

MONDAY-FRIDAY:

SATURDAY-SUNDAY: 11am _=

# OF BOOTHIS) SIGNAGE
(SAMPLING & PREMIUMS COMUSIC VAN
PREMIUMS ONLY CIRACING CAR

SUPERVISOR INFORMATION:

NAME OF ALLWAYS SUPERVISOR: ___Jerone

PHONE NUMBER:_(201) 923-9208 _BEEPER NUMBER: (201) 661

rwo9sete
",form,91856041_6049.png
"COMPETITIVE ACTIVITIES AND. PROMOTIONS

REPORTED BY:___-R. E. Klein, Regional Sales Manager, Cleveland, OH

DATE:_ 4/7/88

SOURCE OF INFORNATION: Best Cigarette Co., Mentor, OH

MANUFACTURERS: _R. J. REYNOLDS AND PHILIP MORRIS

TYPE OF PROMOTION: see ATTACHED CORRESPONDENCE REGARDING:

© R. J. REYNOLDS SPRING DIRECT ACCOUNT INCENTIVE PROGRAM

» Philip Morris ~ SPECIAL PROMOTIONS ON MARLBORO AND

CAMBRIDGE CIGARETTES

HOW WIDESPREAD?

OTHER COMMENTS:

ce: R. Ave
He Orcutt
A. Peterson
K. Mau
Ridgway Ryan

P. Mastandrea Lawless
Gordon Mr. JE. Daghtian

R. Telford Mr. R. S. Goldbrenner
T. ones. Ms. E.R. Harrow
Toti Ms. S. FL Smith

P. Ruffalo

Achey
McCann
Giacoio
Kersh

SLLSSPe6
",form,93455715.png
"SPECIAL EVENTS

dtate: Illinois ____ tity/town: Dundee

Type of Event: Beauty Contest

Estimated Attendance: ___ 700. Dates: March 3rd, 4th & Sth,

Name of Even! Mrs. Illinois Beauty Pageant

Contact (Name/Telephone): Ms. Joy Weathers (Sales) 312/426-8000

Audience Concentration: ___90% White - 10% Black
5 Age category 21 yrs. to 45 yrs.

Recommended Brand(s) and Promotional Activity: BARCLAY sampling

2 - 12M cases mixed.

20 be placed _on tables by B & W Reps.

466603840
71r/9349
",form,0011976929.png
"PROJECT INITIATION FORM

PROJECT CODE PNRA paTR_APFil 30, 1985
PROJECT NAME PALL MALL Regular Menthol
PROJECT LEADER J. F, Anders

WORK REQUESTED BY _R. S. Sprinkle, ITT

PROJECT OBJECTIVE _To develop a nonfilter menthol cigarette

delivering 21-24 mg “tar” as a menthol

companion to PALL MALL Famous Cigarettes.

Cigarette dimensions: 84 x 24.9 mm circun-

ference.

OTHER PERSONNEL,
ASSIGNED, EB, P. Barbee

Approved by

cer RSS
RDC
Pu.
PRC
Buc
Records
Project Leader
Other Personnel Assigned

ATX02 0226607

",form,0060007216.png
"BROWN & WILLIAMSON TOBACCO CORPORATION
LOUISVILLE, KENTUCKY 40201

SPECIAL SAMPLE MANUFACTURE

SHIPMENT 3
TRANSFER
copies to: REDUCED TO MATERIAL
Date of Request 8/25/81
Factory Cost Dept. Account Number 33 346 00
Writer
Development Center
Sue Livesay
Sample Disposition
Quantity, Cartons Tax Status
of 200 each Paid or Free

To Sample Stock - - - - -

RD ee 20 Er
MR
Method of Shipment
Cigarette Description
‘KS img grooved product using 4,.3/37 filter material.
Cigarette code 264131
Special Instructions & Comments
600745255

Completion Date __6/25/81 Signed __B. D. WINGLER
",form,0001485288.png
"TH

ca auontzar,.)

(Recomended Proposal Attached)

Date: _4/16/90 No. 6
lescription: Y-1 Ultra 100’s vs. Winston Ultra 100’
Requested By: W. T. Carpenter Research Request Attached: Yes x No
Budgeted: Yes x No ___
Original Budgeted Amount 23.3
Competitive Proposals Obtained:
Est. Cost Per
Supplier Cost (s) Travel Tot al_cost Interview
Kapuler___ $33,675 1ouist. $2000 _CG35.675) ___s84.2__
Market Facts $35,000 ¢]0%Est. $2000 $37,000 $87.5.
of HRD qe 1290

PROJECTED:
Internal Init. Date _4/10/90
—4/12/90_

Ext. Auth, Date
Wave(s)

1d Comp) 10/90
Wave(s)

i i
(SuppTier Rpt.)
Wave(s)

Sample Size: =____409_

Tota? Area Budget: 370,000.00

Current Bal. Available: __199, 900,00

This Change: =35,675200
(From Current Budget)

This Amount. _

(From Next Year’s Budget)

Rew Balance: 164,225, 00

Committed to Date:
(Current Year)

205,775.00

Project Type Product Test
(Product Test, AaU, etc.)

Re: led Supplier: Kapuler
Reason(s) for Recommendation: Lowest project costs
Submitted By: 2. 2F ae Date Sf2/oe
BW, Byeney “fs
Approved By: Date J7/%o
LE, Saeery
Approved By: Date
Approved By: Date
Budget Check: ef vate SB/G0
, HOWEET
Original - Project Fite
cc: S. Willinger (3) Project No. 1990-486
| A. Hutchison/S. A. Howard Account Name BARCLAY,

#000006 (revised 5/90)
rs\0625

670801704

",form,0001463282.png
"KOOL & GPC GOLF BAG SURVEY

Section Number: 2

Section Sales Manager's Name: [Peter Hatch

Please place the following order for KOOL and/or GPC Golf Bags for my Section:
KOOL Golf Bags 5
GPC Golf Bags 0
Send the completed survey to Linda Daniels in Field Supply via fax (502-568-7189) or
CC:Mail no later than June 7.

n22A. wh
",form,0030041455.png
"CENTER FOR INDOOR AIR RESEARCH
1099 WaTeRson Roa Sure 280 LivtuicuM, Mb 21090

APPLICATION FOR ($10) 684-3777 Fax 410) 684.3729
RESEARCH CONTRACT

|. PRINCIPAL INVESTIGATOR. Nawe, 17, TELEPHONE # AND MAILING ADDRESS

(Steven R. Kleeberger, Ph.D. (» Associate Professor (¢) (410) _955~3515/955-0299
Nave Tre ""TELEIONE #7 FAX W

: (Environmental Health Sciences ¢q)_Johns Hopkins University, School of Hyg. & Pub. Hith.
Debarrex InsiiuTiON
(» 815 North Wolfe Street, Baltimore, Maryland (o) 21205

} ‘Maiuine ApDaEss Serer
2PROIECTTME Mechanisms of Chronic Ozone Exposur:

3. KEY WORDS. PLeAse PaoviDe THREE (3) KEY WORDS WHICH WIKRE USED AS REFERENCE HEADINGS Ozone, Inflammation, Mast Cell

Role of Inflammation

4. INSTITUTION. NaME AND ADDRESS OF INSTTTLTION RESPONSIBLE AND ACCOUNTABLE FOR DISROSTION OF FUNDS AWARDED ON THE BASIS
(OF THs APPLICATION

(Johns Hopkins University 615 North Wolfe Street
Issmunow ‘STREET ADDRESS |

( Baltimore (Maryland 21205
Sr SrareZir

5. LOCATION. List LOCATION WHERE RESEARCH WILL BE CONDUCTED I OTHER THAW INSTITUTION IDENTIFIED IV 4 ABOVE.

Oo)

Oo)

INCLUSIVE DATES axp TOTAL COSTS oF Tas sPECINC PROJECT RELATED T0 EACH 12 MONTH! PERIOO IF MORE THAN ONE YEAR I
‘REQUIRED TO COMPLETE PROJECT. SUMMARIZE FROM BUDGET PAGE, ITM 12()- IT MUST BE UNDERSTOOD THAT AWARDS FOR 2ND AND 38D
PERIODS ARE DEPENDENT ON CENTER APPROVAL OF CONTINUATION APPLICATION

Jycwusive Dare Tora Cost
(a) 1st 12 mos penton 01/01/94 ‘rumy 12/31/94 5 210,910

O1/01/95 yyy 12/31/95 5 212, 481
01/01/96 yy 12/31/96 _220, 416

5.0F POIDUAL AUTHORED T SN FoR THE NsTTUMION OEMIMED
oe tas READ AND FUND ACEEPTALE THe CENTERS

(8) 28 12 Mont renioo ie REQUIRED

(©) 3R0 12 on Peni w REQUIRED

17. INSTITUTIONAL OFFICER. Name, THLE AxD:
1% #4 ABOVE. IT 1S UNDERSTOOD THAT THE OFFICER,

Nanncee or Researcn Contacts AND ic
(Alan M. Goldberg, Ph.D. n/fhr Research
er

x (o t410) 955-9253 ©
‘Razmose Dae -

PRELIMINARY STUDIES""
(A) FEASIBILITY OF PROPOSED RESEARCH
() Quatincxtions oF nvesTioATOR

9. EXPERIMENTAL PLAN.
( Desic

(8) Metwons

(©) ANALYSIS OF DATA,

(©) Ietexraramon OF resus

(@) ToETABLE FoR TE INVESTIGATION
() Lirexarure crrep.

10, AVAILABLE FACILITIES AND RESOURCES,
1, OTHER SUPPORT

* Arann AS MUCH MATERIAL AS REQUIRED, TYPE, SINGLE SPACE, USE 8-1/2” x 11” WHITE PAPER AND LABEL EACH SHEET WITH NAME OF THE
‘PRINCIPAL INVESTIGATOR I THE UPPER RICT HAND CORNER AND PAGE NUMBER AT'THE BOTTOM. CONSECUTIVELY MUMBER EACH. ADDENDUM
‘BEGINNING WITH PAGE 5. Do NOT INSERT PAGES BETWEEN PAGES I AND 6,€.6, 24,28, 34, ET. INCLUDE NINE COPIES AND AN ORGINAL I
SENDING PHOTOGRAPIS, INCLUDE 2 ORIGINAL SETS. NOTE: EACH OF THE NINE COPIES MUST RE PLACED INA BINDER PER MAWLING
INSTRUCTIONS.

2bIP6SL8

",form,87594142_87594144.png
"MA ING AR RIZ, {ON
(DOMESTIC)
(Recommended Proposal Attached)
Dates TAG No. [1598-180
‘Description: ‘KOOL Natural Lights Packaging - Round 1
cquesied ys | ck Wilkerson | Reveavoh Reg. Atachea [¥en] [No
Budgeted: ¥es_[_X_ [No
‘Original Budgeted Amount:
Competitive Proposals Obtained:
Cost per
‘Supplier Cost (§)_| Est. Travel | Total Cost_| Interview
Rabid Research $55,500 3,000 58,500
E ;
Projected External Authorization Date THOSE
Field Complete who TRE
Wave(s)
Final Supplier Report Due wo HOSE
Wave(s)
Project Type (Product Test, ASU, ete) Guatatave
“Foial Authorized Project Amount 358,500
To Be Deducted From 1998 Budget 558,500
To Be Deducted From 1999 Budget 3
‘Sample Size: 12 groups
Recommended Suppl Rabid Research
‘Reason(s) for Recommendation: ‘Rabid was sclected due to the critical timing of the project and.
the lack of availability of other supplicrs.
‘Submitted By: ite 4 TAR pate 3/00/92.
Approved By: wl ome _HILIE
Ge Tade & Consumer Research ( $100,000)
Approved By: Date:
‘Decor Research Development (0 $250,000)
Approved By: Date:
inetor Market Research (0 $250,000)
Approved By: Date:
‘Senior VP Marketing (to $1,000,000)
Project No 1998-18D
‘Acct. Name:
a]

Original: Project File

% ce: MaDonna Sliker
220076948

PRODUCED FROM B&W WEB SITE

",form,71202511.png
"JUL 22 ""93 @2#42PM LORIL’ “8D TOBACCO 919 373 6817 Pe

ane (919) 378-1001,
Ron Goldbrenner

10: oldbrenner
FROM: Becky Hayden.
DATE: July 22, 1993,

(INCLUDING COVER SHEET):
(919) 373-6917

NUMBER OF PAGES 8
OUR FAX NUMBER IS:

IF YOU DO NOT RECEIVE ANY OF THE PAGES,
PLEASE CALL

AT (919). ‘Af THE GREENSBORO BRANCH AS
SOON AS POSSIBLE,

THANK YOU.

PéLizez6

",form,92327794.png
"WHAS

Batten, Barton, Durstine & Osborn ‘*/**/5?

CHANGE IN RADIO SCHEDULE
Curent ‘THE AMERICAN TOBACCO COMPANY (IUCKY STRIKE)
Proonaw. 1/2 HOUR PROGRAMS

Starions_MHAS_LOUISVINER, wemucgy
~aceeo__cowmac 1032
ENDIRE SCHEDULE CAICELLED LAST BROADCAST SATURDAY APRIL 13,1957

REVISED COWTRACT TOTALS:

TOnAL: $6,600.00.

‘Siowen____ HORE. Maney, _Dare.._aPRil. 1, 1957
",form,0060136394.png
"""CORRECTED FORM""

The Commonwealth of Massachusetts
OFFICE OF CAMPAIGN AND POLITICAL FINANCE

__|

REPORT OF
CORPORATE TREASURER SS Form CPF 22
GRR 2 — formerly CPF 10)
File with: Director, ia
i, (CHECK ONE)

Office of Campaign & Political Finance
1D 60th Day Prior to Election

One Ashburton Place, Boston, MA 02108
1 Sts Day of the Month
{GF Please Print or Type, except Signatures. 1 2m ayo be Month

1, Name of Treasurer! Alfred Peterson; Assistant Treasure:: Peter J. Merzullo

Lorillard Tobacco Compan’

2, Name of Corporation
One Park Avenue

New York, NY 10016-5895 |
1 relating to Tobacco Excise Tax Increase.

(Describe question briefly)

November 3, 1992:¢__ Massachusetts ballot.
(Election Date) (Name of City/Town or State)*

+ Note: If this expenditure is made to influence a local ballot question, a copy of this form should be filed with the city or
town clerk or election commission.

3. Address of Corporation

4. Question No. —.

submitted to the voters on

October 16, 19 92 and Ending November 5.1922.

{EF Fittin Dates: Reporting Period Beginning

the amount or value of every gift, payment, expenditure or contribution or
ther with the date, purpose, and full name and address of the person to whom
fhe requirements of Mass. General Laws, Chapter $5, Section 22, as amended.

I certify that this report is a true statement of
promise to give, pay, expend or contribute, tog
it was made. I make this report in accordance with

Stapsdyunder the penalties of perjury.

Pies CO March 30, 1993
Freasorer Sifnatore~ Date
Assistant Treasurer EXPENDITURES OR DISBURSEMENTS
Date To Whom Paid T | Amount
Pald__|_ (alphabets! Listing Mandaton) Address Purpose | or Value™™
70/26/22 | gosates vague 2 Pos Bou 5979, soston, wh ois | nux°ER8Hace | 20, [2.00
| | Tf
| Tt

1
‘Total Expenditures or Disbursements on This Report |_*S: 85.00
308, 789.00

1 ot Disbursements Previously Reported

+ Inckind contributions should be included here Total Expendi

‘Autach additional page

ERFPORTING REOVIBEMENTS CONTINIED ON REVERSE SIDE)

2b 9T6
",form,91814768_91814769.png
"RAGA FORM 9

PINAL REPORT AMENDMENT

Study Nane_Acute Toxicity of Reference Cigarette Smoke after Inhalation in
Study Namber__1-1725.001 Mice.
Initiation Date 25 March 1982

Date of Pinal Report (Review Completed Date) ___27 Apri} 1982
Pert of Final Report to be Amended (Exact location)
The attached

an_add

Re)

Reason for the Anendment__Survival after repeated doses over a 14 day period
may not be accurately predicted from survival after a single day'
exposure.

Amendment (Attach additional sheets as necessary) The report of the results of
A_14 Day Repeated Dose Assay for Reference Cigarette Smoke in Mice
(1-1725.001-M1) is attached.

6/3 COR dasa
DATE ‘STUDY DI

APPROVALS ACCEPT/REJECT (as per 58.185 (c))

O3 Jue [90

Norns SAS

a
Received by REGULATORY AFFAIRS § AN yu Naa = 8
REGULATORY =
)

",form,89368010.png
"ANDREW TISCH
S38 974-38-3042
PaYROLLe? 790

LOEWS/LORILLARD PUBLIC AFFAIRS COMMITTEE
CONTRIBUTION IDENTITY CARD

COMPLETE EITHER A OR B BELOW:

A. JI hereby authorize, until further notice, a voluntary contribution
by salary deduction to the Loews/Lorillard Public Affairs
Committee (LOPAC) of the following amount per pay period:

$1.00 $2.00

$4.00 OTHER +20.00
(please specify)

B. Enclosed is a check or money order in the amount. of §.
as a contribution to LOPAC.

My contribution is voluntary. I am aware of my right to refuse to
contribute without reprisal of any kind. I am aware of the political
purpose of LOPAC. I am aware that a copy of the report of LoPAC is
filed with the Federal Election Commission and is available for
purchase. I am aware that the guidelines above as to the amount of ny
contribution are only suggestions. I am aware that my contribution
counts against my individual contribution limit. I am an American
citizen or I have been admitted to permanent U.S. residence.

THE FOLLOWING INFORMATION MUST BE FURNISHED!

1. Full Name Andrew _H. Tisch
(Print or type)

2. Residence Address _26 East 63rd Street, New York, N. Y. 10022
(include state and zip code)

3. Business Address __One Park Avenue, New York, N. ¥. 10016

4. Occupation Chairman/CEO - Lorillard Tobacco Compan
(Job title or position)

N .
Lowe Vorb 1491

7 (Signature) (Date)

Return this form in the envelope provided.

pl yyleZb
",form,92314414.png
"TO: RB. SPELL SUBMISSION DATE:

FROM: S. J. Farnham ocT3

DEC 26

OCT 31

JAN 23,

‘SUBJECT: HARLEY DAVIDSON 100'S CIGARETTES PROGRESS REPORT

1995

DISTRIBUTION: EFFECTIVENESS OF PRE-SELL (REPORT ON OCT 3 ONLY).

NO.

NONE

% OF DISTRIBUTION ACHIEVED IN RETAIL OUTLETS:

9 0 % CLASSIFIED CALLS
2 % ANNUAL CALLS

PROMOTIONAL IMPACT:

$.50 OFF PACK: Excellent movement when couponed. Without coupons, movement slows

dramatically.

SALES FORCE 20'S _Excellent - but quickly depleted.

$5.00 OFF CARTON: __ Excellent. Continues to drive all carton business.

10f2

T1e1s9zs
",form,92657311_7313.png
"aD

FISCAL ESTIMATE 1981 Session

[aD MBA 23 (Rev. 11780) (CRE BW Wo, aan Raw |
Bomicina, CQ .vroateo RB 1946

Dconnecreo CO SUPPLEMENTAL Fanaa Na. ROBT

sama
Regulation of Saoking in Public Places
Fiscal Elect
‘ute: C] NoSuve Finca Elle
“check columns beow only ill make a rect appropriation

ainin Agency's Buaget Diver ONO

rates asm wllicient aporooiation.

D tncrene Exiting Appropriation CD Incrense Exiting Revenues
Dl owcrena Exstng Aporopration C) OvereateExatng Revenue 1D Dveresse Cont
create ew Azorooriaion
Tecan Glo locn government cons
1. tneraae Co 3.0 nceate Revenues
CPerminive O Mandatory CDrerminive C2 Manoatory
2.0 bverens Cont 4.0 bvcrente Revenues Geoumies Corner
‘Deermisive CO Mansatory ‘Brermanve Cl Mancttory

Fara Sacre Ree Tied Ch FO Reprapnanone
form reo Sero__Clens_Osec Oseas 20.285 1(a), (>), Lin)

‘This bilL regulates smoking in university buildings which house educational
This pee andi inpatient health care facilities: Saoking within Prete
prograns 00 id be alloved only in specified facilities or rooms, provided
aes reees swGre posted to designate these ""snoking permitted” areas,

Tana Fame Fa pean

etrpesoss

&

gener
University of Wisconsin Systes

,
Lene’ 62-0423 | 2-2-83

680534113
PRODUCED FROM B&W WEB SITE
",form,13149651.png
"To: KA SPARROW, DATE TONYO:
FROM:

DIV. NAME / NO:

SPECIAL EVENT REQUEST FORM

NAME OF EVENT:

“DATE OF EVENT:

SAMPLES /TTEMS REQUIRED: SAMPLE 10'S (400 PACKS PER CASE)

# CASES
NEWPORTKS. KENTUIKS. _____sKENT'GLLTSKS.
NEWPORT 100 KENT III 100 KENT GL 100
NEWPORTLITS. KS. TRUEKS, -
NEWPORT LTS. 100 KENTKS.
KENT 100
ITEMS QUANTITY REQUIRED
WATER BOTTLES

BANNER(S) (4X 8)

GENERAL MARKET
URBAN
‘SPANISH LANGUAGE
SHIP TO:
‘CUSTOMER SHIPPING NUMBER, 18.
NYO ONLY:

DATE FORWARDED TO PROMOTION SERVICES:

eseoete

+ PLEASE ALLOW 6 WEEKS FOR PROCESSING OF YOUR REQUEST.

REQFORN (09-Apr-86

",form,91903177.png
"rom: Lynnette Stevens

To: Kell Suggs
CC: Vincent Losito on Kiting
‘George Baroody ech CC. Will

© Brandy Applicable Newport Parent Lights & 120%

© Media Type Direct Mai

© Media Name ompetitive 21-34 yeas

@ = * Issue Frequency / Year

© Space/ Color

© Coupon tsve Date ansioo

© Coupon Expiration Date 973010

© Circulation) APPROX. 600.000

‘ARAZAK.CA,COFLIDIACT MEMASSMNMT.NE,

© Geographical Aras) Tavs & IV NV. DUN.WAD.CWY

© coupon Vale sso one

© Peckand/ or Caron? PACK

© + Advenisng Creative Tite

© Signature of titiator
© Date initiated 2iJank

Analytical Requirements:

FOR CONTROL USE ONLY
‘Code Assigned 05 187
Job Number
st Redemption

[3%

* Where Applicable

60752098
",form,86075409_5410.png
"a 196
Sa, 31, 1997 11:48 Wot

ie nantes LaWorrices _
FAX ° HOOK, HARDY & BACON LL». 4 | FAX |
| COVER’ 1200 Main Street, | co

Kansas City, Missouri 64105-2118
1 ‘Telephone (816) 474-6550 + Facsimile (816) 421-5547

JACK REILLY TELECOPYNO: 212/545.3297 |
FROM: JIMDALEY 392 |
DATE: JANUARY 31, 1997 Time: |
i
| SHB Client Matter No.: LORI.4S048
Pages iransmited including cover sheet 3
« ORIGINAL DOCUMENT WILL FOLLOW VIA FEDERAL EXPRESS.
Special Instructions:
It you oxperience any problems, please call extension <2AI0O
OPERATOR: Lot |
COMMENTS MESSAGE:
Jacks *

Per your request, attached is a memo regarding, the process of labeling reviewed
diskettes for the purpose of later identification. Please call me if you have any questions,

regret cannot oin you andthe eloctronic document collection teum for huach today.
Thopé you agres they have done an outstanding job! look forward to secing you on February 5 for
the Legal Edge presentation,
i
Best Regards,

Jim Daley.

r Tha daunonecompyng ss nay tara constn conden fens logge a enter ca
‘ply ivicpt. Taint ane ery or bet os aa ren) ee sr.
tetty aed hat ay cat, copa, tibutn a eng fay ain ence he ext ope nation
riled Iysnave eve etey tere ite dl nd oy pone eager eum fe ral Segue

GrLZLZe8

",form,83772145.png
"Market Research - Initiating Project Brief

{Project Namearerin

Brief Number [Dates [02/129 —]
Glient Group: [RRM | COLOMBIA
Bi KOOL

Camilo Concha/Andrea }

nt Contact: [Maria Helena Argiielles7” | [Research Liaison:
Edwin Garcia - ater

oro Menthol Tights

l

440026083
PRODUCED FROM

Market(s): Bogota, Medellin and Barranquilla

Referent Brand(s):
1) Current Kool Filter King Colombia, [1 mg tar, @ 0.51% menthol, white tippit
2) Kool Mils KS Japan, 9mg tar, @ 0.66% menthol, white tipping,

3) Kool KS, 9 mg tar, @ 0.51% menthol, white tipping.

Marlboro Lights Menthol King US, 9mg tar, @ 0.66% menthol

Consumer Segment(s):
Male: 6086 |
Female: 40% |

| Byage: 18-29 100%)
[By ser: ABt coor)
By City: Bogoti: KOO! Parent regular smokers $0% -altemate smoker

Béquilla: KOOL Parent regular smokers 50% -alternate smokers 50""
Medellin: KOOL, Parent regular smokers 50% -alternate smokers 50% |

Note: In onder to establish a quantitative basis for determining the winning product, results will be!
weighted as follows: Alternate 60%, Regular 40%, |

ptember I"" 97, PMI simultaneously launched Marlboro Menthol KS Box (16mg tar) a
Menthol Lights KS Box (9mg tar) in Colombia. These two products became KOOLS direst]

| competitors (Premium Menthol Brands).

At the same time, KOOL, replaced its product with a milder Hmg cigarette (the seme KOO!
Milds bat with a 27mm cork tipping). |

BEW WEB SITE
",form,71563825.png
